config,case,fit,syn,sem,sol,solMax
50-20-30,GyroUnrealizable_Var2,0.89,0.46,1.00,594,622
50-20-30,GyroUnrealizable_Var2,0.89,0.47,1.00,622,622
50-20-30,GyroUnrealizable_Var2,0.89,0.47,1.00,517,622
50-20-30,GyroUnrealizable_Var2,0.89,0.47,1.00,611,622
50-20-30,GyroUnrealizable_Var2,0.89,0.46,1.00,602,622
50-20-30,GyroUnrealizable_Var2,0.89,0.47,1.00,390,622
50-20-30,detector,0.88,0.67,0.82,497,550
50-20-30,detector,0.89,0.68,0.83,548,550
50-20-30,detector,0.84,0.60,0.76,452,550
50-20-30,detector,0.87,0.60,0.83,488,550
50-20-30,detector,0.87,0.58,0.83,407,550
50-20-30,detector,0.88,0.64,0.83,479,550
50-20-30,detector,0.89,0.65,0.87,518,550
50-20-30,detector,0.89,0.68,0.84,550,550
50-20-30,detector,0.88,0.66,0.83,476,550
50-20-30,detector,0.90,0.70,0.85,539,550
50-20-30,full_arbiter,0.73,0.39,0.34,8,18
50-20-30,full_arbiter,0.53,0.36,0.15,5,18
50-20-30,full_arbiter,0.72,0.39,0.43,6,18
50-20-30,full_arbiter,0.49,0.31,0.33,2,18
50-20-30,full_arbiter,0.00,0.00,0.00,0,18
50-20-30,full_arbiter,0.37,0.23,0.25,1,18
50-20-30,full_arbiter,0.80,0.44,0.46,18,18
50-20-30,full_arbiter,0.60,0.39,0.33,6,18
50-20-30,full_arbiter,0.38,0.22,0.08,1,18
50-20-30,full_arbiter,0.00,0.00,0.00,0,18
50-20-30,lily02,0.83,0.53,0.50,377,401
50-20-30,lily02,0.82,0.74,0.58,391,401
50-20-30,lily02,0.84,0.79,0.60,381,401
50-20-30,lily02,0.92,0.74,0.88,352,401
50-20-30,lily02,0.87,0.72,0.78,350,401
50-20-30,lily02,0.80,0.74,0.53,401,401
50-20-30,lily02,0.90,0.77,0.81,399,401
50-20-30,lily02,0.83,0.76,0.62,240,401
50-20-30,lily02,0.86,0.66,0.76,382,401
50-20-30,lily02,0.83,0.74,0.62,301,401
50-20-30,lily11,0.93,0.81,0.90,602,692
50-20-30,lily11,0.95,0.78,0.99,573,692
50-20-30,lily11,0.95,0.76,0.99,622,692
50-20-30,lily11,0.96,0.82,1.00,607,692
50-20-30,lily11,0.96,0.81,0.99,607,692
50-20-30,lily11,0.96,0.82,1.00,607,692
50-20-30,lily11,0.93,0.81,0.89,581,692
50-20-30,lily11,0.96,0.82,1.00,692,692
50-20-30,lily11,0.96,0.81,0.99,594,692
50-20-30,lily11,0.94,0.79,0.96,645,692
50-20-30,lily15,0.86,0.66,0.75,431,483
50-20-30,lily15,0.89,0.62,0.78,431,483
50-20-30,lily15,0.85,0.67,0.73,401,483
50-20-30,lily15,0.84,0.63,0.70,413,483
50-20-30,lily15,0.85,0.68,0.71,483,483
50-20-30,lily15,0.86,0.67,0.74,449,483
50-20-30,lily15,0.00,0.00,0.00,0,483
50-20-30,lily15,0.85,0.65,0.71,360,483
50-20-30,lily15,0.87,0.64,0.71,381,483
50-20-30,lily15,0.86,0.65,0.76,453,483
50-20-30,lily16,0.00,0.00,0.00,0,443
50-20-30,lily16,0.84,0.64,0.70,435,443
50-20-30,lily16,0.81,0.66,0.58,443,443
50-20-30,lily16,0.00,0.00,0.00,0,443
50-20-30,lily16,0.79,0.69,0.51,400,443
50-20-30,lily16,0.78,0.66,0.50,302,443
50-20-30,lily16,0.79,0.67,0.53,343,443
50-20-30,lily16,0.79,0.71,0.50,338,443
50-20-30,lily16,0.83,0.63,0.68,358,443
50-20-30,lily16,0.80,0.65,0.56,391,443
50-20-30,load_balancer,0.94,0.68,0.99,449,543
50-20-30,load_balancer,0.93,0.67,0.99,543,543
50-20-30,load_balancer,0.93,0.67,0.99,476,543
50-20-30,load_balancer,0.93,0.67,0.99,476,543
50-20-30,load_balancer,0.93,0.67,0.99,527,543
50-20-30,load_balancer,0.94,0.68,0.99,534,543
50-20-30,load_balancer,0.93,0.67,0.99,520,543
50-20-30,load_balancer,0.93,0.67,0.99,487,543
50-20-30,load_balancer,0.93,0.67,0.99,484,543
50-20-30,load_balancer,0.93,0.67,0.99,499,543
50-20-30,ltl2dba_R_2,0.89,0.44,0.99,580,647
50-20-30,ltl2dba_R_2,0.93,0.65,1.00,647,647
50-20-30,ltl2dba_R_2,0.91,0.53,1.00,641,647
50-20-30,ltl2dba_R_2,0.91,0.55,1.00,589,647
50-20-30,ltl2dba_R_2,0.92,0.61,0.99,624,647
50-20-30,ltl2dba_R_2,0.92,0.59,1.00,595,647
50-20-30,ltl2dba_R_2,0.89,0.46,1.00,599,647
50-20-30,ltl2dba_R_2,0.92,0.62,1.00,566,647
50-20-30,ltl2dba_R_2,0.89,0.52,0.94,600,647
50-20-30,ltl2dba_R_2,0.89,0.46,1.00,611,647
50-20-30,ltl2dba_theta_2,0.90,0.70,0.87,681,681
50-20-30,ltl2dba_theta_2,0.90,0.66,0.88,611,681
50-20-30,ltl2dba_theta_2,0.92,0.71,0.92,663,681
50-20-30,ltl2dba_theta_2,0.92,0.67,0.94,679,681
50-20-30,ltl2dba_theta_2,0.93,0.68,0.96,571,681
50-20-30,ltl2dba_theta_2,0.90,0.72,0.87,625,681
50-20-30,ltl2dba_theta_2,0.90,0.66,0.89,650,681
50-20-30,ltl2dba_theta_2,0.91,0.71,0.88,601,681
50-20-30,ltl2dba_theta_2,0.90,0.69,0.86,627,681
50-20-30,ltl2dba_theta_2,0.89,0.72,0.83,656,681
50-20-30,ltl2dba27,0.91,0.57,1.00,557,663
50-20-30,ltl2dba27,0.84,0.59,0.74,549,663
50-20-30,ltl2dba27,0.91,0.56,1.00,583,663
50-20-30,ltl2dba27,0.89,0.55,0.92,522,663
50-20-30,ltl2dba27,0.87,0.48,0.92,577,663
50-20-30,ltl2dba27,0.90,0.52,1.00,520,663
50-20-30,ltl2dba27,0.92,0.59,1.00,568,663
50-20-30,ltl2dba27,0.91,0.57,0.99,561,663
50-20-30,ltl2dba27,0.90,0.51,0.98,663,663
50-20-30,ltl2dba27,0.90,0.52,1.00,533,663
50-20-30,prioritized_arbiter,0.58,0.51,0.00,4,19
50-20-30,prioritized_arbiter,0.79,0.62,0.54,13,19
50-20-30,prioritized_arbiter,0.60,0.54,0.18,6,19
50-20-30,prioritized_arbiter,0.60,0.55,0.12,7,19
50-20-30,prioritized_arbiter,0.59,0.55,0.15,7,19
50-20-30,prioritized_arbiter,0.74,0.62,0.30,19,19
50-20-30,prioritized_arbiter,0.64,0.56,0.23,8,19
50-20-30,prioritized_arbiter,0.69,0.57,0.34,8,19
50-20-30,prioritized_arbiter,0.73,0.63,0.30,14,19
50-20-30,prioritized_arbiter,0.71,0.64,0.28,13,19
50-20-30,round_robin,0.93,0.66,1.00,676,703
50-20-30,round_robin,0.93,0.66,1.00,640,703
50-20-30,round_robin,0.93,0.66,1.00,695,703
50-20-30,round_robin,0.00,0.00,0.00,0,703
50-20-30,round_robin,0.93,0.66,1.00,703,703
50-20-30,round_robin,0.93,0.66,1.00,616,703
50-20-30,round_robin,0.00,0.00,0.00,0,703
50-20-30,round_robin,0.93,0.66,1.00,690,703
50-20-30,round_robin,0.93,0.66,1.00,676,703
50-20-30,round_robin,0.93,0.65,1.00,658,703
50-20-30,simple_arbiter,0.90,0.65,0.91,493,551
50-20-30,simple_arbiter,0.92,0.69,0.93,496,551
50-20-30,simple_arbiter,0.91,0.68,0.89,517,551
50-20-30,simple_arbiter,0.90,0.65,0.90,484,551
50-20-30,simple_arbiter,0.91,0.71,0.90,533,551
50-20-30,simple_arbiter,0.93,0.75,0.93,535,551
50-20-30,simple_arbiter,0.90,0.66,0.88,528,551
50-20-30,simple_arbiter,0.89,0.60,0.90,551,551
50-20-30,simple_arbiter,0.95,0.76,0.99,501,551
50-20-30,simple_arbiter,0.87,0.59,0.83,494,551
60-20-20,arbiter,0.89,0.92,0.54,450,518
60-20-20,arbiter,0.93,0.92,0.70,503,518
60-20-20,arbiter,1.22,0.86,0.50,454,518
60-20-20,arbiter,0.92,0.88,0.69,400,518
60-20-20,arbiter,0.93,0.81,0.81,462,518
60-20-20,arbiter,1.24,0.89,0.52,397,518
60-20-20,arbiter,0.94,0.84,0.83,478,518
60-20-20,arbiter,1.03,0.82,0.74,408,518
60-20-20,arbiter,0.91,0.86,0.65,518,518
60-20-20,arbiter,0.94,0.91,0.78,412,518
60-20-20,minepump,0.93,0.63,0.99,479,563
60-20-20,minepump,1.03,0.46,0.64,517,563
60-20-20,minepump,0.92,0.64,0.89,488,563
60-20-20,minepump,0.92,0.62,0.99,538,563
60-20-20,minepump,1.12,0.58,0.77,563,563
60-20-20,minepump,0.93,0.63,0.99,504,563
60-20-20,minepump,0.92,0.62,0.98,536,563
60-20-20,minepump,0.92,0.61,0.98,491,563
60-20-20,minepump,0.92,0.62,0.98,540,563
60-20-20,minepump,1.12,0.57,0.83,469,563
60-20-20,RG1,0.92,0.61,0.99,446,458
60-20-20,RG1,1.10,0.67,0.47,355,458
60-20-20,RG1,0.92,0.61,0.98,382,458
60-20-20,RG1,0.86,0.70,0.58,386,458
60-20-20,RG1,0.99,0.64,0.18,387,458
60-20-20,RG1,0.91,0.57,1.00,458,458
60-20-20,RG1,0.89,0.64,0.80,401,458
60-20-20,RG1,0.92,0.60,0.98,353,458
60-20-20,RG1,0.92,0.63,0.98,323,458
60-20-20,RG1,0.90,0.63,0.88,394,458
60-20-20,RG2,1.14,0.74,0.50,511,512
60-20-20,RG2,1.17,0.79,0.51,512,512
60-20-20,RG2,0.89,0.79,0.65,447,512
60-20-20,RG2,1.00,0.59,0.55,479,512
60-20-20,RG2,0.89,0.77,0.67,488,512
60-20-20,RG2,1.04,0.58,0.45,473,512
60-20-20,RG2,0.93,0.70,0.94,429,512
60-20-20,RG2,0.92,0.77,0.79,401,512
60-20-20,RG2,0.88,0.82,0.59,493,512
60-20-20,RG2,0.90,0.74,0.77,495,512
60-20-20,Lift,0.91,0.54,1.00,344,363
60-20-20,Lift,0.91,0.54,1.00,319,363
60-20-20,Lift,0.91,0.54,1.00,321,363
60-20-20,Lift,0.91,0.54,1.00,346,363
60-20-20,Lift,0.91,0.54,1.00,316,363
60-20-20,Lift,0.91,0.54,1.00,363,363
60-20-20,Lift,0.91,0.54,1.00,204,363
60-20-20,Lift,0.91,0.54,1.00,331,363
60-20-20,Lift,0.91,0.54,1.00,285,363
60-20-20,Lift,1.00,0.52,1.00,348,363
60-20-20,HumanoidLTL_458,0.88,0.46,0.93,638,638
60-20-20,HumanoidLTL_458,0.87,0.00,0.00,543,638
60-20-20,HumanoidLTL_458,0.82,0.00,0.00,546,638
60-20-20,HumanoidLTL_458,0.87,0.00,0.00,612,638
60-20-20,HumanoidLTL_458,0.82,0.00,0.00,544,638
60-20-20,HumanoidLTL_458,0.89,0.00,0.00,542,638
60-20-20,HumanoidLTL_458,0.89,0.00,0.00,587,638
60-20-20,HumanoidLTL_458,0.88,0.00,0.00,510,638
60-20-20,HumanoidLTL_458,0.88,0.00,0.00,495,638
60-20-20,HumanoidLTL_458,0.86,0.00,0.00,561,638
60-20-20,GyroUnrealizable_Var1,0.88,0.00,0.00,264,425
60-20-20,GyroUnrealizable_Var1,0.89,0.00,0.00,370,425
60-20-20,GyroUnrealizable_Var1,0.89,0.00,0.00,286,425
60-20-20,GyroUnrealizable_Var1,0.89,0.00,0.00,213,425
60-20-20,GyroUnrealizable_Var1,0.88,0.00,0.00,223,425
60-20-20,GyroUnrealizable_Var1,nan,nan,nan,nan,425
60-20-20,GyroUnrealizable_Var1,0.89,0.00,0.00,425,425
60-20-20,GyroUnrealizable_Var1,0.88,0.00,0.00,238,425
60-20-20,GyroUnrealizable_Var1,nan,nan,nan,nan,425
60-20-20,GyroUnrealizable_Var1,0.89,0.00,0.00,313,425
60-20-20,GyroUnrealizable_Var2,0.89,0.00,0.00,320,513
60-20-20,GyroUnrealizable_Var2,nan,nan,nan,nan,513
60-20-20,GyroUnrealizable_Var2,0.89,0.00,0.00,513,513
60-20-20,GyroUnrealizable_Var2,nan,nan,nan,nan,513
60-20-20,GyroUnrealizable_Var2,0.89,0.00,0.00,493,513
60-20-20,GyroUnrealizable_Var2,0.89,0.00,0.00,305,513
60-20-20,GyroUnrealizable_Var2,nan,nan,nan,nan,513
60-20-20,GyroUnrealizable_Var2,0.89,0.00,0.00,463,513
60-20-20,GyroUnrealizable_Var2,0.89,0.00,0.00,400,513
60-20-20,GyroUnrealizable_Var2,0.89,0.00,0.00,420,513
60-20-20,detector,0.90,0.65,0.86,537,560
60-20-20,detector,0.87,0.63,0.73,437,560
60-20-20,detector,0.90,0.68,0.82,560,560
60-20-20,detector,0.88,0.69,0.70,439,560
60-20-20,detector,0.00,0.00,0.00,0,560
60-20-20,detector,0.91,0.68,0.86,512,560
60-20-20,detector,0.90,0.68,0.83,515,560
60-20-20,detector,0.90,0.65,0.83,446,560
60-20-20,detector,0.90,0.66,0.85,488,560
60-20-20,full_arbiter,0.39,0.22,0.00,1,9
60-20-20,full_arbiter,0.74,0.39,0.36,7,9
60-20-20,full_arbiter,0.64,0.33,0.38,4,9
60-20-20,full_arbiter,0.55,0.25,0.33,2,9
60-20-20,full_arbiter,0.73,0.39,0.37,8,9
60-20-20,full_arbiter,0.73,0.40,0.40,9,9
60-20-20,full_arbiter,0.69,0.36,0.40,4,9
60-20-20,full_arbiter,0.45,0.23,0.25,1,9
60-20-20,full_arbiter,0.44,0.22,0.25,1,9
60-20-20,full_arbiter,0.64,0.33,0.38,3,9
60-20-20,lily02,0.87,0.57,0.58,417,512
60-20-20,lily02,0.89,0.76,0.68,415,512
60-20-20,lily02,0.92,0.73,0.84,512,512
60-20-20,lily02,0.87,0.67,0.52,289,512
60-20-20,lily02,0.90,0.77,0.72,456,512
60-20-20,lily02,0.88,0.79,0.60,360,512
60-20-20,lily02,0.87,0.78,0.56,359,512
60-20-20,lily02,0.88,0.77,0.66,319,512
60-20-20,lily02,0.89,0.79,0.65,342,512
60-20-20,lily02,0.88,0.76,0.63,399,512
60-20-20,lily11,0.96,0.81,0.00,569,648
60-20-20,lily11,0.94,0.79,0.88,642,648
60-20-20,lily11,0.96,0.81,0.99,591,648
60-20-20,lily11,0.93,0.81,0.84,597,648
60-20-20,lily11,0.94,0.81,0.89,648,648
60-20-20,lily11,0.95,0.78,0.99,636,648
60-20-20,lily11,0.95,0.79,0.93,644,648
60-20-20,lily11,0.96,0.82,1.00,574,648
60-20-20,lily11,0.95,0.85,0.91,608,648
60-20-20,lily11,0.96,0.81,1.00,628,648
60-20-20,lily15,0.86,0.64,0.66,415,466
60-20-20,lily15,0.00,0.00,0.00,0,466
60-20-20,lily15,0.88,0.67,0.71,466,466
60-20-20,lily15,0.89,0.66,0.77,464,466
60-20-20,lily15,0.88,0.68,0.73,443,466
60-20-20,lily15,0.86,0.62,0.70,433,466
60-20-20,lily15,0.87,0.68,0.67,458,466
60-20-20,lily15,0.86,0.64,0.67,421,466
60-20-20,lily15,0.87,0.63,0.70,454,466
60-20-20,lily15,0.87,0.67,0.65,429,466
60-20-20,lily16,0.84,0.69,0.50,288,401
60-20-20,lily16,0.84,0.69,0.50,382,401
60-20-20,lily16,0.84,0.69,0.50,349,401
60-20-20,lily16,0.84,0.67,0.54,401,401
60-20-20,lily16,0.84,0.69,0.49,351,401
60-20-20,lily16,0.84,0.65,0.55,364,401
60-20-20,lily16,0.85,0.66,0.60,357,401
60-20-20,lily16,0.86,0.63,0.68,340,401
60-20-20,lily16,0.84,0.63,0.59,337,401
60-20-20,lily16,0.84,0.66,0.56,359,401
60-20-20,load_balancer,0.93,0.67,0.99,506,547
60-20-20,load_balancer,0.94,0.68,0.99,541,547
60-20-20,load_balancer,0.94,0.68,0.99,534,547
60-20-20,load_balancer,0.93,0.67,0.99,537,547
60-20-20,load_balancer,0.94,0.68,0.99,521,547
60-20-20,load_balancer,0.94,0.68,0.99,535,547
60-20-20,load_balancer,0.94,0.68,0.99,505,547
60-20-20,load_balancer,0.94,0.68,0.99,547,547
60-20-20,load_balancer,0.00,0.00,0.00,0,547
60-20-20,load_balancer,0.94,0.68,0.99,490,547
60-20-20,ltl2dba_R_2,0.91,0.62,0.92,610,641
60-20-20,ltl2dba_R_2,0.93,0.64,1.00,641,641
60-20-20,ltl2dba_R_2,0.89,0.61,0.82,617,641
60-20-20,ltl2dba_R_2,0.89,0.54,0.92,598,641
60-20-20,ltl2dba_R_2,0.91,0.60,0.96,590,641
60-20-20,ltl2dba_R_2,0.90,0.55,0.94,633,641
60-20-20,ltl2dba_R_2,0.91,0.56,1.00,602,641
60-20-20,ltl2dba_R_2,0.91,0.56,0.97,607,641
60-20-20,ltl2dba_R_2,0.90,0.51,0.97,634,641
60-20-20,ltl2dba_R_2,0.92,0.62,0.96,598,641
60-20-20,ltl2dba_theta_2,0.92,0.67,0.93,614,661
60-20-20,ltl2dba_theta_2,0.92,0.71,0.88,587,661
60-20-20,ltl2dba_theta_2,0.91,0.71,0.83,614,661
60-20-20,ltl2dba_theta_2,0.91,0.68,0.89,605,661
60-20-20,ltl2dba_theta_2,0.91,0.69,0.88,646,661
60-20-20,ltl2dba_theta_2,0.91,0.71,0.83,602,661
60-20-20,ltl2dba_theta_2,0.92,0.71,0.89,629,661
60-20-20,ltl2dba_theta_2,0.91,0.73,0.83,619,661
60-20-20,ltl2dba_theta_2,0.92,0.68,0.94,661,661
60-20-20,ltl2dba_theta_2,0.91,0.71,0.86,602,661
60-20-20,ltl2dba27,0.87,0.57,0.80,534,633
60-20-20,ltl2dba27,0.91,0.59,0.97,555,633
60-20-20,ltl2dba27,0.91,0.57,0.97,557,633
60-20-20,ltl2dba27,0.88,0.51,0.90,548,633
60-20-20,ltl2dba27,0.89,0.51,0.93,633,633
60-20-20,ltl2dba27,0.91,0.57,0.99,552,633
60-20-20,ltl2dba27,0.88,0.58,0.81,490,633
60-20-20,ltl2dba27,0.92,0.59,1.00,597,633
60-20-20,ltl2dba27,0.91,0.56,0.96,532,633
60-20-20,ltl2dba27,0.90,0.52,0.97,608,633
60-20-20,prioritized_arbiter,0.83,0.65,0.50,20,20
60-20-20,prioritized_arbiter,0.65,0.51,0.14,6,20
60-20-20,prioritized_arbiter,0.84,0.64,0.39,15,20
60-20-20,prioritized_arbiter,0.62,0.48,0.38,3,20
60-20-20,prioritized_arbiter,0.79,0.63,0.25,11,20
60-20-20,prioritized_arbiter,0.83,0.64,0.47,13,20
60-20-20,prioritized_arbiter,0.81,0.65,0.28,11,20
60-20-20,prioritized_arbiter,0.68,0.53,0.29,6,20
60-20-20,prioritized_arbiter,0.70,0.56,0.29,7,20
60-20-20,prioritized_arbiter,0.76,0.64,0.18,13,20
60-20-20,round_robin,0.93,0.66,1.00,614,683
60-20-20,round_robin,0.93,0.66,1.00,628,683
60-20-20,round_robin,0.93,0.67,1.00,670,683
60-20-20,round_robin,0.93,0.65,1.00,625,683
60-20-20,round_robin,0.93,0.66,1.00,649,683
60-20-20,round_robin,0.93,0.65,1.00,683,683
60-20-20,round_robin,0.93,0.66,1.00,659,683
60-20-20,round_robin,0.93,0.67,1.00,640,683
60-20-20,round_robin,0.93,0.66,1.00,670,683
60-20-20,round_robin,0.93,0.66,0.99,662,683
60-20-20,simple_arbiter,0.88,0.71,0.66,434,550
60-20-20,simple_arbiter,0.91,0.64,0.87,550,550
60-20-20,simple_arbiter,0.90,0.60,0.90,483,550
60-20-20,simple_arbiter,0.86,0.73,0.58,481,550
60-20-20,simple_arbiter,0.88,0.63,0.75,489,550
60-20-20,simple_arbiter,0.92,0.77,0.83,508,550
60-20-20,simple_arbiter,0.91,0.68,0.86,464,550
60-20-20,simple_arbiter,0.92,0.73,0.88,483,550
60-20-20,simple_arbiter,0.93,0.67,0.95,502,550
60-20-20,simple_arbiter,0.94,0.75,0.93,536,550
60-15-25,arbiter,0.86,0.86,0.53,391,488
60-15-25,arbiter,0.88,0.91,0.57,448,488
60-15-25,arbiter,0.98,0.88,0.92,488,488
60-15-25,arbiter,0.90,0.87,0.64,467,488
60-15-25,arbiter,0.92,0.89,0.72,481,488
60-15-25,arbiter,0.87,0.80,0.61,333,488
60-15-25,arbiter,0.93,0.82,0.81,390,488
60-15-25,arbiter,nan,nan,nan,nan,488
60-15-25,arbiter,0.92,0.78,0.79,386,488
60-15-25,arbiter,0.86,0.85,0.53,403,488
60-15-25,minepump,0.94,0.61,0.98,476,527
60-15-25,minepump,0.95,0.64,0.98,527,527
60-15-25,minepump,0.95,0.64,0.98,467,527
60-15-25,minepump,0.94,0.62,0.98,497,527
60-15-25,minepump,0.94,0.62,0.99,475,527
60-15-25,minepump,0.94,0.61,0.98,406,527
60-15-25,minepump,0.94,0.60,0.98,369,527
60-15-25,minepump,0.94,0.58,0.98,370,527
60-15-25,minepump,0.94,0.63,0.99,309,527
60-15-25,minepump,0.93,0.52,0.99,343,527
60-15-25,RG1,0.84,0.63,0.60,349,421
60-15-25,RG1,0.90,0.53,0.87,332,421
60-15-25,RG1,0.93,0.50,1.00,392,421
60-15-25,RG1,0.90,0.58,0.86,387,421
60-15-25,RG1,0.94,0.59,1.00,421,421
60-15-25,RG1,nan,nan,nan,nan,421
60-15-25,RG1,nan,nan,nan,nan,421
60-15-25,RG1,0.85,0.59,0.63,136,421
60-15-25,RG1,nan,nan,nan,nan,421
60-15-25,RG1,0.90,0.60,0.83,164,421
60-15-25,RG2,0.87,0.59,0.73,543,543
60-15-25,RG2,0.93,0.74,0.89,479,543
60-15-25,RG2,0.90,0.70,0.76,390,543
60-15-25,RG2,0.90,0.62,0.81,465,543
60-15-25,RG2,0.89,0.54,0.82,519,543
60-15-25,RG2,0.89,0.62,0.76,403,543
60-15-25,RG2,0.90,0.71,0.77,348,543
60-15-25,RG2,0.90,0.66,0.78,307,543
60-15-25,RG2,0.87,0.57,0.71,461,543
60-15-25,RG2,0.90,0.74,0.74,425,543
60-15-25,Lift,0.93,0.54,1.00,114,345
60-15-25,Lift,0.93,0.53,1.00,266,345
60-15-25,Lift,0.93,0.54,1.00,317,345
60-15-25,Lift,0.93,0.54,1.00,345,345
60-15-25,Lift,0.93,0.54,1.00,288,345
60-15-25,Lift,0.93,0.54,1.00,91,345
60-15-25,Lift,0.93,0.54,1.00,87,345
60-15-25,Lift,0.93,0.54,1.00,164,345
60-15-25,Lift,0.93,0.54,1.00,105,345
60-15-25,Lift,0.93,0.54,1.00,174,345
60-15-25,HumanoidLTL_458,0.91,0.46,0.98,664,664
60-15-25,HumanoidLTL_458,0.91,0.46,0.99,565,664
60-15-25,HumanoidLTL_458,nan,nan,nan,nan,664
60-15-25,HumanoidLTL_458,0.90,0.45,0.97,563,664
60-15-25,HumanoidLTL_458,0.90,0.46,0.95,639,664
60-15-25,HumanoidLTL_458,0.86,0.44,0.79,599,664
60-15-25,HumanoidLTL_458,0.91,0.46,0.98,539,664
60-15-25,HumanoidLTL_458,0.91,0.45,0.99,539,664
60-15-25,HumanoidLTL_458,0.90,0.46,0.97,607,664
60-15-25,HumanoidLTL_458,0.91,0.45,0.99,566,664
60-15-25,GyroUnrealizable_Var1,0.92,0.44,1.00,382,553
60-15-25,GyroUnrealizable_Var1,0.92,0.44,1.00,336,553
60-15-25,GyroUnrealizable_Var1,0.91,0.43,1.00,275,553
60-15-25,GyroUnrealizable_Var1,0.91,0.43,1.00,453,553
60-15-25,GyroUnrealizable_Var1,0.92,0.44,1.00,414,553
60-15-25,GyroUnrealizable_Var1,0.91,0.43,1.00,486,553
60-15-25,GyroUnrealizable_Var1,0.91,0.43,1.00,364,553
60-15-25,GyroUnrealizable_Var1,0.91,0.42,1.00,377,553
60-15-25,GyroUnrealizable_Var1,0.92,0.44,1.00,553,553
60-15-25,GyroUnrealizable_Var1,0.91,0.43,1.00,359,553
60-15-25,GyroUnrealizable_Var2,nan,nan,nan,nan,677
60-15-25,GyroUnrealizable_Var2,0.92,0.47,1.00,573,677
60-15-25,GyroUnrealizable_Var2,nan,nan,nan,nan,677
60-15-25,GyroUnrealizable_Var2,0.92,0.47,1.00,470,677
60-15-25,GyroUnrealizable_Var2,0.92,0.47,1.00,541,677
60-15-25,GyroUnrealizable_Var2,0.92,0.47,1.00,677,677
60-15-25,GyroUnrealizable_Var2,0.92,0.47,1.00,527,677
60-15-25,GyroUnrealizable_Var2,0.92,0.47,1.00,596,677
60-15-25,GyroUnrealizable_Var2,0.92,0.47,1.00,579,677
60-15-25,GyroUnrealizable_Var2,0.92,0.47,1.00,652,677
60-15-25,detector,0.86,0.67,0.64,516,565
60-15-25,detector,0.92,0.70,0.85,496,565
60-15-25,detector,0.90,0.64,0.83,522,565
60-15-25,detector,0.91,0.69,0.83,565,565
60-15-25,detector,0.91,0.66,0.84,493,565
60-15-25,detector,0.92,0.70,0.84,502,565
60-15-25,detector,0.92,0.66,0.89,528,565
60-15-25,detector,0.92,0.71,0.83,457,565
60-15-25,detector,0.92,0.71,0.83,507,565
60-15-25,full_arbiter,0.71,0.37,0.29,6,9
60-15-25,full_arbiter,0.65,0.38,0.35,5,9
60-15-25,full_arbiter,0.68,0.35,0.40,4,9
60-15-25,full_arbiter,0.42,0.22,0.10,1,9
60-15-25,full_arbiter,0.71,0.38,0.28,5,9
60-15-25,full_arbiter,0.63,0.37,0.40,4,9
60-15-25,full_arbiter,0.69,0.34,0.38,3,9
60-15-25,full_arbiter,0.70,0.39,0.34,9,9
60-15-25,full_arbiter,0.00,0.00,0.00,0,9
60-15-25,full_arbiter,0.75,0.44,0.34,5,9
60-15-25,lily02,0.86,0.78,0.58,300,452
60-15-25,lily02,0.86,0.78,0.57,452,452
60-15-25,lily02,0.87,0.75,0.64,416,452
60-15-25,lily02,0.88,0.77,0.68,311,452
60-15-25,lily02,0.87,0.73,0.68,417,452
60-15-25,lily02,0.92,0.74,0.83,419,452
60-15-25,lily02,0.84,0.73,0.53,264,452
60-15-25,lily02,0.87,0.76,0.66,356,452
60-15-25,lily02,0.88,0.76,0.66,321,452
60-15-25,lily02,0.88,0.69,0.70,384,452
60-15-25,lily11,0.97,0.81,0.99,630,642
60-15-25,lily11,0.97,0.81,0.99,621,642
60-15-25,lily11,0.96,0.82,0.93,612,642
60-15-25,lily11,0.95,0.79,0.91,642,642
60-15-25,lily11,0.97,0.80,1.00,611,642
60-15-25,lily11,0.97,0.79,0.99,592,642
60-15-25,lily11,0.97,0.81,1.00,625,642
60-15-25,lily11,0.97,0.82,1.00,639,642
60-15-25,lily11,0.97,0.77,1.00,601,642
60-15-25,lily11,0.97,0.80,1.00,602,642
60-15-25,lily15,0.89,0.61,0.78,416,461
60-15-25,lily15,0.00,0.00,0.00,0,461
60-15-25,lily15,0.88,0.65,0.71,411,461
60-15-25,lily15,0.88,0.62,0.73,404,461
60-15-25,lily15,0.89,0.63,0.70,376,461
60-15-25,lily15,0.88,0.62,0.75,449,461
60-15-25,lily15,0.88,0.70,0.69,408,461
60-15-25,lily15,0.87,0.66,0.69,446,461
60-15-25,lily15,0.88,0.65,0.71,461,461
60-15-25,lily15,0.88,0.66,0.72,424,461
60-15-25,lily16,0.83,0.67,0.52,398,422
60-15-25,lily16,0.83,0.62,0.55,416,422
60-15-25,lily16,0.83,0.65,0.53,370,422
60-15-25,lily16,0.83,0.68,0.51,296,422
60-15-25,lily16,0.84,0.62,0.58,422,422
60-15-25,lily16,0.83,0.65,0.53,389,422
60-15-25,lily16,0.83,0.67,0.50,345,422
60-15-25,lily16,0.83,0.68,0.50,348,422
60-15-25,lily16,0.85,0.65,0.59,415,422
60-15-25,lily16,0.85,0.63,0.64,346,422
60-15-25,load_balancer,0.95,0.67,0.99,516,577
60-15-25,load_balancer,0.95,0.67,0.99,505,577
60-15-25,load_balancer,0.95,0.68,0.99,494,577
